"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
145,"APD 50",130.699999999997,-5.92040987504562,56062.15
145,"APD 90",176.400000000001,-44.3725564861667,56107.85
146,"APD 20",86.7999999999956,23.1933582733746,56392.25
146,"APD 50",137.349999999999,-6.04248018174759,56442.8
146,"APD 90",185.599999999999,-44.7998025596236,56491.05
147,"APD 20",100.599999999999,25.634764407414,56789.75
147,"APD 50",153.950000000004,-4.45556619462196,56843.1
147,"APD 90",199.700000000004,-44.5556619462196,56888.85
148,"APD 20",81.9000000000015,23.1323231200236,57164.65
148,"APD 50",131.550000000003,-5.67626926164168,57214.3
148,"APD 90",176.300000000003,-44.0063455660607,57259.05
149,"APD 20",77.0999999999985,22.2167958197588,57562.75
149,"APD 50",124.550000000003,-6.40869110185351,57610.2
149,"APD 90",171.650000000001,-44.6166970995706,57657.3
150,"APD 20",87.4499999999971,23.8037098068845,57982.75
150,"APD 50",137.75,-5.37109349488675,58033.05
150,"APD 90",183.550000000003,-44.3725564861667,58078.85
151,"APD 20",89.5,23.8647449602354,58395.1
151,"APD 50",139.949999999997,-5.43212864823773,58445.55
151,"APD 90",187.699999999997,-44.4946267928686,58493.3
152,"APD 20",79.4000000000015,22.8271473532687,58767.9
152,"APD 50",128.100000000006,-5.92040987504562,58816.6
152,"APD 90",176.200000000004,-44.4335916395176,58864.7
153,"APD 20",86.2999999999956,23.4985340401295,59194.9
153,"APD 50",135.25,-5.43212864823773,59243.85
153,"APD 90",182.799999999996,-44.0673807194117,59291.4
154,"APD 20",90.4500000000044,24.1699207269904,59600.6
154,"APD 50",140.800000000003,-5.24902318818478,59650.95
154,"APD 90",187.75,-44.4946267928686,59697.9
155,"APD 20",88.2999999999956,23.6206043468315,59995.4
155,"APD 50",140.599999999999,-5.55419895493971,60047.7
155,"APD 90",187.049999999996,-44.5556619462196,60094.15
156,"APD 20",87.5499999999956,23.3154285800766,60400.5
156,"APD 50",135.799999999996,-5.73730441499266,60448.75
156,"APD 90",182.549999999996,-44.6777322529216,60495.5
157,"APD 20",86.1499999999942,23.6816395001825,60794.25
157,"APD 50",136,-5.49316380158872,60844.1
157,"APD 90",183.149999999994,-44.4946267928686,60891.25
158,"APD 20",93.2999999999956,24.2919910336923,61204.25
158,"APD 50",142.649999999994,-5.1269528814828,61253.6
158,"APD 90",189.75,-44.1284158727627,61300.7
159,"APD 20",79.0500000000029,21.9116200530039,61632.45
159,"APD 50",126.150000000001,-6.28662079515153,61679.55
159,"APD 90",172.550000000003,-44.0063455660607,61725.95
160,"APD 20",92.9000000000015,24.3530261870433,62025.25
160,"APD 50",142.200000000004,-5.06591772813182,62074.55
160,"APD 90",190.150000000001,-44.3725564861667,62122.5
161,"APD 20",90.0499999999956,23.9868152669374,62428.25
161,"APD 50",140.899999999994,-5.31005834153576,62479.1
161,"APD 90",188.549999999996,-44.4335916395176,62526.75
162,"APD 20",84.25,23.0102528133216,62846.4
162,"APD 50",132.5,-5.85937472169463,62894.65
162,"APD 90",177.349999999999,-44.3725564861667,62939.5
163,"APD 20",90,23.9257801135864,63257.55
163,"APD 50",137.949999999997,-5.49316380158872,63305.5
163,"APD 90",184.199999999997,-44.7998025596236,63351.75
164,"APD 20",89.75,24.1699207269904,63655.05
164,"APD 50",141.949999999997,-5.37109349488675,63707.25
164,"APD 90",188.799999999996,-44.6166970995706,63754.1
165,"APD 20",89.9000000000015,23.7426746535335,64052.15
